NDB_NO,Description,Fat per gram,Protein per gram,Carbs per gram,Calories per gram,F + P + C
28120,"KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Mini Mints Grasshopper Cookies",0.153809524,0.051904762,0.75,4.571428571,0.955714286
28121,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped",0.200952381,0.040952381,0.723809524,4.619047619,0.965714286
28122,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies",0.171904762,0.051904762,0.739047619,4.666666667,0.962857143
28123,"KEEBLER, 100 Calorie RIGHT BITES, White Fudge Dipped Pretzels",0.2,0.07,0.688095238,4.80952381,0.958095238
28124,"KEEBLER, SANDIES, Cashew Shortbread Cookies",0.306,0.063,0.593,5.333333333,0.962
28125,"KEEBLER, SANDIES, Chocolate Chip  &  Pecan Shortbread Cookies",0.320967742,0.056129032,0.591935484,5.451612903,0.969032258
28126,"KEEBLER, SANDIES, Dark Chocolate Almond Shortbread Cookies",0.31,0.061,0.599,5.4,0.97
28127,"KEEBLER, SANDIES, Pecan Shortbread Cookies",0.317096774,0.05,0.59,5.419354839,0.957096774
28128,"KEEBLER, SANDIES, Pecan Shortbread Cookies, bite size",0.326071429,0.05,0.587142857,5.464285714,0.963214286
28129,"KEEBLER, SANDIES, Pecan Shortbread Cookies, Reduced Fat",0.218064516,0.067096774,0.670967742,4.870967742,0.956129032
28130,"KEEBLER, SOFT BATCH, Chocolate Chip Cookies",0.2209375,0.0359375,0.661875,4.78125,0.91875
28131,"KEEBLER, Sweet Cremes Cookies",0.192894737,0.045,0.71,4.684210526,0.947894737
28132,"KEEBLER, Toasted Coconut Cookies",0.202105263,0.037894737,0.698947368,4.736842105,0.938947368
28133,"KEEBLER, TOASTEDS, Buttercrisps Crackers",0.236875,0.055,0.65,4.9375,0.941875
28134,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",0.23,0.065,0.64375,4.8125,0.93875
28135,"KEEBLER, TOASTEDS, Onion Crackers",0.20625,0.056875,0.676875,4.8125,0.94
28136,"KEEBLER, TOASTEDS, Sesame Crackers",0.243125,0.06625,0.62625,4.9375,0.935625
28137,"KEEBLER, TOASTEDS, Wheat Crackers",0.2,0.083125,0.66125,4.6875,0.944375
28138,"KEEBLER, TOWN HOUSE, Bistro Multigrain Crackers",0.195,0.073125,0.67,4.625,0.938125
28139,"KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Cheese",0.225333333,0.08,0.613333333,4.733333333,0.918666666
28140,"KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Garlic Herb",0.236,0.064666667,0.63,4.866666667,0.930666667
28141,"KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Original",0.230666667,0.066,0.642666667,4.866666667,0.939333334
28142,"KEEBLER, TOWN HOUSE, Original Crackers",0.29625,0.05125,0.598125,5.25,0.945625
28143,"KEEBLER, TOWN HOUSE, Reduced Fat Crackers",0.113333333,0.066,0.770666667,4.333333333,0.95
28144,"KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Reduced Fat",0.16,0.072142857,0.704285714,4.5,0.936428571
28145,"KEEBLER, TOWN HOUSE, TOPPERS, Garlic Herb Crackers",0.19,0.064285714,0.715714286,4.857142857,0.97
28146,"KEEBLER, TOWN HOUSE, TOPPERS, Multigrain Crackers",0.185,0.075714286,0.684285714,4.642857143,0.945
28147,"KEEBLER, TOWN HOUSE, TOPPERS, Original Crackers",0.205,0.075714286,0.667857143,4.857142857,0.948571429
28148,"KEEBLER, TOWN HOUSE, Wheat Crackers",0.24375,0.063125,0.631875,4.875,0.93875
28149,"KEEBLER, TOWN HOUSE, FLATBREAD CRISPS, Sea Salt and Olive Oil Crackers",0.14,0.08,0.728,4.4,0.948
28150,"KEEBLER, TRADITIONS, Iced Lemonade Cookies",0.244137931,0.044827586,0.663103448,5.034482759,0.952068965
28151,"KEEBLER, TRADITIONS, Iced Oatmeal Cookies",0.18,0.0540625,0.71,4.625,0.9440625
28152,"KEEBLER, Vanilla Wafers Minis, Rainbow",0.183,0.04,0.723,4.666666667,0.946
28153,"KEEBLER, Vienna Fingers with Creme Filling",0.200967742,0.04516129,0.731935484,4.935483871,0.978064516
28154,"KEEBLER, Vienna Fingers with Creme Filling, Reduced Fat",0.15,0.04516129,0.780967742,4.64516129,0.976129032
28155,"KEEBLER, Waffle Bowls",0.053333333,0.065,0.876666667,4.25,0.995
28157,"KEEBLER, WHEATABLES, Honey Wheat Crackers",0.204,0.076,0.67,4.833333333,0.95
28158,"KEEBLER, WHEATABLES, Nut Crisp Crackers, Roasted Almond",0.204,0.084,0.665,4.733333333,0.953
28159,"KEEBLER, WHEATABLES, Nut Crisp Crackers, Toasted Pecan",0.22,0.076,0.657,4.833333333,0.953
28160,"KELLOGG'S, ALL-BRAN, Garlic and Herb Crackers",0.199,0.086,0.635,4.666666667,0.92
28161,"KELLOGG'S, ALL-BRAN, Multigrain Crackers",0.2,0.086,0.657,4.133333333,0.943
28162,"KELLOGG'S, Corn Flakes Crumbs",0.003939394,0.075151515,0.843939394,3.666666667,0.923030303
28163,"KELLOGG'S, POP-TARTS, Frosted Apple Strudel Toaster Pastries",0.108,0.044,0.705,3.96,0.857
28164,"KELLOGG'S, POP-TARTS, Frosted Blueberry Muffin Toaster Pastries",0.109,0.04,0.709,3.96,0.858
28165,"KELLOGG'S, POP-TARTS, Chocolate Chip Cookie Dough Toaster Pastries",0.105,0.045,0.694,3.88,0.844
28167,"KELLOGG'S, POP-TARTS, Frosted Cinnamon Roll Toaster Pastries",0.141,0.047,0.678,4.16,0.866
28168,"KELLOGG'S, POP-TARTS, Frosted Confetti Cake Toaster Pastries",0.074,0.044,0.73,3.76,0.848
28169,"KELLOGG'S, POP-TARTS, Frosted Cookies  &  Creme Toaster Pastries",0.098,0.049,0.693,3.8,0.84
28170,"KELLOGG'S, POP-TARTS, Frosted Orange Cream Toaster Pastries",0.115,0.039,0.706,4,0.86
28171,"KELLOGG'S, POP-TARTS, Frosted Pumpkin Pie Toaster Pastries",0.105,0.047,0.706,3.94,0.858
28172,"KELLOGG'S, POP-TARTS, Frosted Spring Berry Toaster Pastries",0.095961538,0.04,0.723076923,3.903846154,0.859038461
28173,"KELLOGG'S, POP-TARTS, Frosted Sugar Cookie Toaster Pastries",0.106,0.045,0.702,3.92,0.853
28174,"KELLOGG'S, POP-TARTS, Frosted Waffle Cone Toaster Pastries",0.068,0.039,0.743,3.72,0.85
28175,"KELLOGG'S, POP-TARTS, Frosted Wild Fruit Fusion Toaster Pastries",0.097,0.039,0.723,3.92,0.859
28176,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",0.098,0.041,0.718,3.9,0.857
28177,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",0.097,0.039,0.721,3.92,0.857
28178,"KELLOGG'S, POP-TARTS, Ice Cream Shoppe Frosted Hot Fudge Sundae Toaster Pastries",0.107916667,0.043958333,0.697916667,3.916666667,0.849791667
28179,"KELLOGG'S, POP-TARTS, Ice Cream Shoppe Frosted Ice Creme Sandwich Toaster Pastries",0.108958333,0.046041667,0.693958333,3.895833333,0.848958333
28180,"KELLOGG'S, POP-TARTS, Ice Cream Shoppe Frosted Rainbow Chip Toaster Pastries",0.112,0.04,0.708,4,0.86
28181,"KELLOGG'S, POP-TARTS, Ice Cream Shoppe Frosted Strawberry Milkshake Toaster Pastries",0.112916667,0.04,0.7,3.979166667,0.852916667
28182,"KELLOGG'S, POP-TARTS, Ice Cream Shoppe Frosted Vanilla Milkshake Toaster Pastries",0.112916667,0.04,0.701041667,3.979166667,0.853958334
28183,"KELLOGG'S, POP-TARTS MINI CRISPS, Cinnamon Brown Sugar Baked Bites",0.11,0.047826087,0.79,4.347826087,0.947826087
28184,"KELLOGG'S, POP-TARTS MINI CRISPS, Frosted Chocolate Baked Bites",0.116086957,0.05,0.789130435,4.391304348,0.955217392
28185,"KELLOGG'S, POP-TARTS MINI CRISPS, Frosted Strawberry Baked Bites",0.118,0.047,0.791,4.4,0.956
28186,"KELLOGG'S, SPECIAL K, Cracker Chips, Cheddar",0.094,0.064,0.737,3.833333333,0.895
28187,"KELLOGG'S, SPECIAL K, Cracker Chips, Sea Salt",0.076,0.068,0.754,3.6,0.898
28188,"KELLOGG'S, SPECIAL K, Cracker Chips, Sour Cream  &  Onion",0.08,0.071,0.743,3.666666667,0.894
28189,"KELLOGG'S, SPECIAL K, Cracker Chips, Southwest Ranch",0.087,0.062,0.748,3.8,0.897
28190,"KELLOGG'S, SPECIAL K, Multigrain Crackers",0.094,0.09,0.754,4,0.938
28191,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",0.1,0.109,0.738,4.066666667,0.947
28192,"KELLOGG'S, POP-TARTS, Gingerbread Toaster Pastries",0.105,0.041,0.708,3.92,0.854
28193,"KELLOGG'S, POP-TARTS, Yum-azing Vanilla Milkshake Toaster Pastries",0.113,0.041,0.702,3.98,0.856
28234,"SUNSHINE, CHEEZ-IT, Asiago Crackers",0.247,0.087,0.626,5.033333333,0.96
28235,"SUNSHINE, CHEEZ-IT, Baby Swiss Crackers",0.247,0.086,0.631,5.033333333,0.964
28236,"SUNSHINE, CHEEZ-IT, BIG Crackers",0.263,0.114,0.574,5.066666667,0.951
28237,"SUNSHINE, CHEEZ-IT, Cheddar Jack Crackers",0.22,0.095,0.576,4.6,0.891
28238,"SUNSHINE, CHEEZ-IT, Colby Crackers",0.268333333,0.095666667,0.592333333,5.133333333,0.956333333
28239,"SUNSHINE, CHEEZ-IT, Duoz Sharp Cheddar Parmesan Crackers",0.25,0.097,0.605,5,0.952
28240,"SUNSHINE, CHEEZ-IT, Duoz Smoked Cheddar Monterey Jack Crackers",0.259,0.09,0.608,5.066666667,0.957
28241,"SUNSHINE, GRIPZ, Cheez-It Crackers",0.232,0.11,0.61,4.92,0.952
28242,"SUNSHINE, GRIPZ, Cheez-It Mixx and Cheesy Pizza Crackers",0.2132,0.108,0.6372,4.84,0.9584
28243,"SUNSHINE, CHEEZ-IT, Hot  &  Spicy Crackers",0.261,0.083,0.612,5.133333333,0.956
28244,"SUNSHINE, CHEEZ-IT, Italian Four Cheese Crackers",0.246,0.084,0.624,5,0.954
28245,"SUNSHINE, CHEEZ-IT, Crackers (made with Whole Grain)",0.265,0.107,0.582,5.1,0.954
28246,"SUNSHINE, CHEEZ-IT, Mozzarella Crackers",0.238,0.086,0.641,5,0.965
28247,"SUNSHINE, CHEEZ-IT, Parmesan Garlic Crackers",0.251,0.085,0.62,5.033333333,0.956
28248,"SUNSHINE, CHEEZ-IT, Pepper Jack Crackers",0.25,0.088,0.619,5.033333333,0.957
28249,"SUNSHINE, CHEEZ-IT, White Cheddar, Reduced Fat Crackers",0.136,0.097,0.72,4.433333333,0.953
28250,"SUNSHINE, CHEEZ-IT, 100 Calorie RIGHT BITES, Extra Cheesy Party Mix",0.173809524,0.084761905,0.652857143,4.714285714,0.911428572
28251,"SUNSHINE, CHEEZ-IT, 100 Calorie Right Bites, Reduced Fat",0.146190476,0.132857143,0.67,4.523809524,0.949047619
28252,"SUNSHINE, CHEEZ-IT, Scrabble Jr. Crackers",0.173,0.109,0.679,4.666666667,0.961
28253,"SUNSHINE, CHEEZ-IT, Snack Mix",0.152,0.09,0.667,4.366666667,0.909
28254,"SUNSHINE, CHEEZ-IT, Snack Mix, White Cheddar",0.206,0.085333333,0.657,4.733333333,0.948333333
28255,"KEEBLER, ZESTA, Export Sodas Crackers",0.115,0.055714286,0.74,4.142857143,0.910714286
28256,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",0.244871795,0.107948718,0.59,4.923076923,0.942820513
28257,"AUSTIN, Peanut Butter on Toasty Crackers, sandwich-type",0.237948718,0.105897436,0.602051282,4.897435897,0.945897436
28258,"AUSTIN, Cheddar Cheese on Wafer Crackers, sandwich-type",0.23,0.077948718,0.625897436,4.897435897,0.933846154
28259,"KELLOGG'S, EGGO Minis, Pancakes, Buttermilk",0.082,0.055,0.396,2.509090909,0.533
28260,"KELLOGG'S, EGGO, Waffles, Chocolate Chip",0.101,0.058,0.448,2.914285714,0.607
28261,"FAMOUS AMOS, Chocolate Sandwich Creme Cookies",0.190882353,0.042941176,0.722941176,4.735294118,0.956764705
28262,"FAMOUS AMOS, Vanilla Sandwich Creme Cookies",0.192941176,0.049117647,0.737941176,4.852941176,0.979999999
28263,"KEEBLER, Grahams, Cinnamon Crisp",0.122,0.059,0.763,4.3,0.944
28264,"KEEBLER, Oatmeal Cookies",0.201034483,0.071034483,0.676896552,4.793103448,0.948965518
28266,"KEEBLER, READY CRUST, Graham Pie Crust (10""), Reduced Fat",0.174761905,0.049047619,0.735238095,4.714285714,0.959047619
28267,"KEEBLER, SANDIES, Simply Shortbread Cookies",0.288064516,0.06,0.621935484,5.290322581,0.97
28268,"KEEBLER, Sugar Cones",0.036923077,0.073076923,0.78,3.769230769,0.89
28281,"SUNSHINE, CHEEZ-IT, Reduced Fat Crackers",0.145,0.133,0.67,4.5,0.948
28282,"SUNSHINE, KRISPY, Soup  &  Oyster Crackers (large)",0.093333333,0.086,0.760666667,4.133333333,0.94
28283,"KEEBLER, ZESTA, Saltines, Original",0.09,0.082,0.760666667,4.2,0.932666667
28284,"KEEBLER, ZESTA, Saltines with Whole Wheat",0.096,0.084,0.751333333,4.133333333,0.931333333
28285,"Bread, chapati or roti, whole wheat, commercially prepared, frozen",0.092093023,0.078604651,0.461395349,3,0.632093023
28286,"Bread, paratha, whole wheat, commercially prepared, frozen",0.132025316,0.063544304,0.453544304,3.265822785,0.649113924
28287,"Bread, naan, whole wheat, commercially prepared, refrigerated",0.066981132,0.101981132,0.462075472,2.858490566,0.631037736
28288,"Bread, roll, Mexican, bollilo",0.057959184,0.106530612,0.557653061,3.183673469,0.722142857
28289,"Cookie, vanilla with caramel, coconut, and chocolate coating",0.257931034,0.034827586,0.641034483,4.896551724,0.933793103
28290,"Cookie, with peanut butter filling, chocolate-coated",0.3528,0.0808,0.5288,5.6,0.9624
28291,"Cookies, animal, with frosting or icing",0.240967742,0.03,0.700967742,5.096774194,0.971935484
28292,"Crackers, multigrain",0.204285714,0.070714286,0.675714286,4.785714286,0.950714286
28293,"Cookie, butter or sugar, with chocolate icing or filling",0.23516129,0.040967742,0.688387097,5.032258065,0.964516129
28294,"Cookie, chocolate, with icing or coating",0.241875,0.045,0.67875,5.0625,0.965625
28295,"Tortillas, ready-to-bake or -fry, whole wheat",0,0.097560976,0.458780488,3.097560976,0.556341464
28296,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",0.13,0.037037037,0.693703704,4.074074074,0.860740741
28297,"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",0.111481481,0.037037037,0.742962963,4.111111111,0.891481481
28298,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",0.096666667,0.027777778,0.615833333,3.444444444,0.740277778
28299,"Cookies, chocolate sandwich, with creme filling, reduced fat",0.132352941,0.029411765,0.761764706,4.352941176,0.923529412
28300,"Cookies, oatmeal sandwich, with creme filling",0.182894737,0.026052632,0.556315789,3.973684211,0.765263158
28301,"Cookies, peanut butter, commercially prepared, sugar free",0.310344828,0.103448276,0.505172414,5.24137931,0.918965518
28302,"Cookies, graham crackers, plain or honey, lowfat",0,0.057142857,0.779714286,3.857142857,0.836857143
28303,"Crackers, cheese, whole grain",0.160322581,0.096129032,0.572903226,4.129032258,0.829354839
28304,"Waffles, whole wheat, lowfat, frozen, ready-to-heat",0.035714286,0.071428571,0.491571429,2.571428571,0.598714286
28305,"Pancakes, plain, reduced fat",0.019047619,0.057142857,0.573238095,2.685714286,0.649428571
28306,"Bread, chapati or roti, plain, commercially prepared",0.074558824,0.1125,0.463529412,2.970588235,0.650588236
28307,"Bread, naan, plain, commercially prepared, refrigerated",0.056555556,0.096222222,0.504333333,2.911111111,0.657111111
28308,"Crackers, standard snack-type, with whole wheat",0.178666667,0.072666667,0.684,4.6,0.935333334
28309,"Cookies, coconut macaroon",0.225555556,0.030277778,0.612222222,4.611111111,0.868055556
28310,"Cookies, shortbread, reduced fat",0.139830508,0.053389831,0.760169492,4.491525424,0.953389831
28311,"Cookies, sugar wafer, chocolate-covered",0.275862069,0.034482759,0.66,5.275862069,0.970344828
28312,"Rolls, hamburger or hot dog, wheat/cracked wheat",0.036078431,0.116862745,0.473137255,2.68627451,0.626078431
28313,"Rolls, hamburger or hot dog, whole wheat",0.04375,0.12375,0.449285714,2.696428571,0.616785714
28314,"Crackers, sandwich-type, peanut butter filled, reduced fat",0.166666667,0.083333333,0.635,4.361111111,0.885
28315,"Bread, cinnamon",0.052857143,0.070357143,0.443928571,2.535714286,0.567142857
28316,"Bread, wheat, sprouted",0,0.131578947,0.338684211,1.868421053,0.470263158
28317,"Bread, wheat, sprouted, toasted",0,0.142894737,0.368157895,2.052631579,0.511052632
28318,"Bread, french or vienna, whole wheat",0.010416667,0.083333333,0.491041667,2.395833333,0.584791667
28319,"Bagels, whole grain white",0,0.093023256,0.545116279,2.558139535,0.638139535
28320,"English muffins, whole grain white",0.01754386,0.070175439,0.501754386,2.456140351,0.589473685
28321,"Rolls, hamburger, whole grain white, calcium-fortified",0.034883721,0.093023256,0.465116279,2.558139535,0.593023256
28322,"Bagels, multigrain",0.012345679,0.099012346,0.474691358,2.407407407,0.586049383
28323,"Pancakes, plain, low fat, dry mix, incomplete (includes buttermilk)",0.061707317,0.073902439,0.746829268,3.829268293,0.882439024
28324,"Pancakes, whole wheat, dry mix, incomplete",0.013157895,0.105263158,0.741052632,3.5,0.859473685
28325,"Crackers, toast thins, low sodium",0.161290323,0.064516129,0.676451613,4.419354839,0.902258065
28326,"Crackers, whole grain, sandwich-type, with peanut butter filling",0.211860465,0.141162791,0.545813953,4.651162791,0.898837209
28327,"Crackers, water biscuits",0,0.071428571,0.727857143,3.857142857,0.799285714
28328,"Cookies, chocolate chip sandwich, with creme filling",0.176470588,0.029411765,0.635294118,4.235294118,0.841176471
28329,"Cookies, chocolate, made with rice cereal",0.193548387,0.032258065,0.632580645,4.403225806,0.858387097
28330,"Cookies, marshmallow, with rice cereal and chocolate chips",0.181818182,0.045454545,0.632727273,4.363636364,0.86
28331,"Crackers, flavored, fish-shaped",0.176923077,0.101923077,0.655769231,4.615384615,0.934615385
28332,"Cookies, gluten-free, chocolate sandwich, with creme filling",0.178863636,0.021818182,0.760227273,4.75,0.960909091
28333,"Cookies, gluten-free, chocolate wafer",0.304347826,0.040434783,0.62826087,5.391304348,0.973043479
28334,"Cookies, gluten-free, lemon wafer",0.241666667,0,0.744,5.133333333,0.985666667
28335,"Cookies, gluten-free, vanilla sandwich, with creme filling",0.204772727,0.026590909,0.746136364,4.931818182,0.9775
28336,"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",0.107058824,0.031176471,0.528235294,3.205882353,0.666470589
28337,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",0.052285714,0.043142857,0.457714286,2.485714286,0.553142857
28338,"Bread, gluten-free, white, made with tapioca starch and brown rice flour",0.080357143,0.053928571,0.511428571,2.964285714,0.645714285
28339,"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",0.0932,0.0724,0.4908,3.08,0.6564
28340,"Rolls, gluten-free, white, made with brown rice flour, tapioca starch, and potato starch",0.063888889,0.08,0.551111111,3.111111111,0.695
28341,"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",0.026538462,0.033461538,0.50474359,2.384615385,0.56474359
28343,"Rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",0.115909091,0.117954545,0.442954545,3.295454545,0.676818181
28344,"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour",0.154205607,0.025233645,0.769158879,4.579439252,0.948598131
28345,"Crackers, gluten-free, multi-seeded and multigrain",0.159016393,0.113114754,0.662295082,4.590163934,0.934426229
28346,"Waffles, gluten-free, frozen, ready-to-heat",0.088444444,0.027111111,0.430444444,2.622222222,0.545999999
28347,"Pancakes, gluten-free, frozen, ready-to-heat",0.045416667,0.033125,0.403125,2.145833333,0.481666667
28348,"Rolls, dinner, sweet",0.073666667,0.100333333,0.535666667,3.2,0.709666667
28349,"Cookies, oatmeal, reduced fat",0.1004,0.04,0.6464,3.64,0.7868
28350,"Cookies, chocolate cream covered biscuit sticks",0.225,0.1,0.51075,4.475,0.83575
28351,"Cookies, Marie biscuit",0.105714286,0.070357143,0.705357143,4.071428571,0.881428572
28352,"Cookies, vanilla sandwich with creme filling, reduced fat",0.104166667,0.041666667,0.781666667,4.229166667,0.927500001
28355,"CRUNCHMASTER, Multi-Grain Crisps, Snack Crackers, Gluten-Free",0.158974359,0.11025641,0.671794872,4.615384615,0.941025641
28357,"GLUTINO, Gluten Free Cookies, Vanilla Creme",0.188,0.022,0.773333333,4.866666667,0.983333333
28360,"MARY'S GONE CRACKERS, Original Crackers, Organic Gluten Free",0.156756757,0.12027027,0.643243243,4.459459459,0.92027027
28361,"PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Cheddar",0.161538462,0.117307692,0.661538462,4.615384615,0.940384616
28362,"PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Explosive Pizza",0.167924528,0.096226415,0.671698113,4.528301887,0.935849056
28363,"PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Original",0.184615385,0.094230769,0.657692308,4.615384615,0.936538462
28364,"PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan",0.173584906,0.111320755,0.647169811,4.528301887,0.932075472
28365,"PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Pizza",0.190196078,0.096078431,0.650980392,4.705882353,0.937254901
28367,"SAGE VALLEY, Gluten Free Vanilla Sandwich Cookies",0.221590909,0.031363636,0.718863636,5,0.971818181
28375,"VAN'S, Gluten Free, Totally Original Waffles",0.08212766,0.03,0.405319149,2.489361702,0.517446809
28376,"VAN'S, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free",0.189285714,0.076190476,0.676190476,4.761904762,0.941666666
28377,"PEPPERIDGE FARM, 100% Whole Wheat Hamburger Buns",0.030784314,0.000196078,0.431960784,2.568627451,0.462941176
28378,"PEPPERIDGE FARM, Cinnamon Swirl Bread",0.05,0,0.528928571,3,0.578928571
28379,"PEPPERIDGE FARM, Raisin Cinnamon Swirl Bread",0.05,0,0.521071429,2.857142857,0.571071429
28380,"PEPPERIDGE FARM, Whole Grain 15 Grain Bread",0.049069767,0,0.457906977,2.697674419,0.506976744
28381,"PEPPERIDGE FARM, Farmhouse Hearty White Bread",0.029767442,0,0.601627907,2.674418605,0.631395349
28382,"PEPPERIDGE FARM, Farmhouse Oatmeal Bread",0.040697674,0,0.506976744,2.744186047,0.547674418
28384,"PEPPERIDGE FARM, Farmhouse Sourdough Bread",0.035348837,0,0.503023256,2.697674419,0.538372093
28385,"PEPPERIDGE FARM, Jewish Rye Bread (Seedless)",0.0340625,0,0.45,2.53125,0.4840625
28386,"PEPPERIDGE FARM, Pumpernickel Bread",0.0340625,0,0.4690625,2.59375,0.503125
28387,"PEPPERIDGE FARM, Hamburger Buns w/Sesame",0.040754717,0.000188679,0.499056604,2.79245283,0.54
28388,"PEPPERIDGE FARM, Deli Swirl Bread",0.0309375,0,0.446875,2.46875,0.4778125
28389,"PEPPERIDGE FARM, White Bread",0.050888889,0,0.502,2.8,0.552888889
28390,"PEPPERIDGE FARM, Light Style Wheat Bread",0.018947368,0.000175439,0.455964912,2.561403509,0.475087719
28391,"PEPPERIDGE FARM, Seeded Jewish Rye Bread",0.028125,0,0.4840625,2.5625,0.5121875
28392,"PEPPERIDGE FARM, Farmhouse 100% Whole Wheat Bread",0.048139535,0,0.460930233,2.697674419,0.509069768
28393,"PEPPERIDGE FARM, White Hoagie Roll",0.086956522,0.000144928,0.506956522,2.956521739,0.594057972
28394,"PEPPERIDGE FARM, Hamburger Bun",0.037058824,0.000196078,0.5,2.784313725,0.537254902
28395,"PEPPERIDGE FARM, Whole Grain Honey Whole Wheat Bread",0.034883721,0,0.476976744,2.627906977,0.511860465
28396,"PEPPERIDGE FARM, Whole Grain Oatmeal Bread",0.036976744,0,0.465116279,2.581395349,0.502093023
28397,"Bread, multi-grain (includes whole-grain)",0.042328042,0.133686067,0.4335097,2.645502646,0.609523809
28399,"Cookies, animal crackers (includes arrowroot, tea biscuits)",0.137918871,0.069135802,0.741093474,4.444444444,0.948148147
31014,"PACE, Jalapenos Nacho Sliced Peppers",0,0,0.033333333,0.133333333,0.033333333
31015,"PACE, Diced Green Chilies",0,0,0.066666667,0.266666667,0.066666667
31019,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, dry",0.014,0.154,0.462,2.6,0.63
31020,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",0.0016,0.0188,0.0564,0.32,0.0768
31021,"Potatoes, hash brown, refrigerated, unprepared",0.00081761,0.017484277,0.191572327,0.842767296,0.209874214
31022,"Potatoes, hash brown, refrigerated, prepared, pan-fried in canola oil",0.103,0.032384615,0.339923077,2.423076923,0.475307692
31023,"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",0.089215686,0.021568627,0.355882353,1.823529412,0.466666666
31024,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",0.111058824,0.017058824,0.255176471,2.094117647,0.383294119
31025,"Sweet Potato puffs, frozen, unprepared",0.035764706,0.013647059,0.307176471,1.611764706,0.356588236
31026,"Potatoes, yellow fleshed, roasted, salt added in processing, frozen, unprepared",0.018470588,0.019882353,0.234352941,1.188235294,0.272705882
31027,"Potatoes, yellow fleshed, french fried, frozen, unprepared",0.058352941,0.024705882,0.250117647,1.623529412,0.33317647
31028,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",0.000705882,0.020352941,0.179764706,0.811764706,0.200823529
31029,"Potatoes, french fried, wedge cut, frozen, unprepared",0.074705882,0.025647059,0.222235294,1.658823529,0.322588235
31030,"Potatoes, french fried, steak cut, salt not added in processing, frozen, unprepared",0.034235294,0.024,0.243058824,1.376470588,0.301294118
31031,"Potatoes, french fried, cross cut, frozen, unprepared",0.1,0.027058824,0.229529412,1.929411765,0.356588236
31032,"Vegetable smoothie, NAKED JUICE, KALE BLAZER",0.000708955,0.007985075,0.07,0.279850746,0.07869403
31033,"Ginger root, pickled, canned, with artificial sweetener",0.0012,0.0032,0.0484,0.2,0.0528
31034,"Peppers, hot pickled, canned",0.004117647,0.007941176,0.045588235,0.205882353,0.057647058
31035,"Vegetable juice, BOLTHOUSE FARMS, DAILY GREENS",0.000408922,0.004907063,0.081301115,0.308550186,0.0866171
32000,"Rice and vermicelli mix, beef flavor, unprepared",0.012622951,0.108360656,0.760163934,3.590163934,0.881147541
32001,"Rice and vermicelli mix, beef flavor, prepared with 80% margarine",0.031983806,0.028218623,0.220283401,1.291497976,0.28048583
32002,"Rice and vermicelli mix, rice pilaf flavor, unprepared",0.013676471,0.104264706,0.763088235,3.588235294,0.881029412
32003,"Rice and vermicelli mix, rice pilaf flavor, prepared with 80% margarine",0.037016807,0.029411765,0.256680672,1.478991597,0.323109244
32004,"Macaroni and cheese, box mix with cheese sauce, unprepared",0.1068,0.1272,0.4664,3.36,0.7004
32005,"Macaroni and cheese, box mix with cheese sauce, prepared",0.04989418,0.066825397,0.231005291,1.64021164,0.347724868
32006,"Taquitos, frozen, chicken and cheese, oven-heated",0.12547619,0.092142857,0.336190476,2.833333333,0.553809523
32007,"Taquitos, frozen, beef and cheese, oven-heated",0.127857143,0.094047619,0.33452381,2.880952381,0.556428572
